ra       dec         new_ra      new_dec         radius 
213.487083333       31.5636111111       213.4887036       +31.5653221       0.00479036952408       50838 
213.561666667       35.4241666667       213.5618465       +35.4237580       0.00913929703807       50853 
213.575       2.97416666667       213.5725788       +2.9761452       0.00211505552812       50861 
213.575       7.52416666667       213.5869498       +7.5159835       0.00546971427942       50865 
213.625       3.19083333333       213.6301669       +3.1897392       0.00252241747276       50873 
213.70875       15.1469444444       213.7099954       +15.1468968       0.0111578762415       50889 
213.7125       3.13083333333       213.7139682       +3.1309042       0.00568433636054       50891 
213.715416667       25.3177777778       213.7151467       +25.3177831       0.0253273170617       50895 
213.716666667       14.1255555556       213.7168158       +14.1256340       0.0085725532414       50897 
213.775       3.1125       213.7828627       +3.1127883       0.00406430226406       50909 
213.800833333       15.7419444444       213.7989293       +15.7421012       0.00689599102116       50915 
213.8025       4.82416666667       213.8007414       +4.8232007       0.0049137147819       50918 
213.892083333       36.2266666667       213.8918292       +36.2269778       0.0322210542803       50942 
213.9125       14.2838888889       213.9135006       +14.2826351       0.0082169956927       50946 
213.9       16.5505555556       213.9188053       +16.5498148       0.0077923791457       50948 
213.940833333       40.1047222222       213.9401965       +40.1054162       0.00420502758444       50954 
213.975       23.0652777778       213.9836294       +23.0563856       0.00849053599945       50961 
213.975       32.1319444444       213.9260647       +32.1266641       0.00474376609843       50962 
214.03       33.7280555556       214.0301007       +33.7276479       0.00403594284935       50972 
214.032083333       35.345       214.0317673       +35.3437593       0.0195458312581       50973 
214.1325       57.8094444444       214.1294657       +57.8102029       0.00648137380697       50990 
214.147916667       9.98555555556       214.1465386       +9.9854420       0.00613124588409       50994 
214.196666667       23.0016666667       214.1964543       +23.0025026       0.00928025703574       51002 
214.225       42.69       214.1986115       +42.7238369       0.00179502093633       51012 
214.3       58.7094444444       214.3196823       +58.7095629       0.00390693877102       51026 
214.34125       57.6308333333       214.3420638       +57.6300529       0.00540047635849       51036 
214.380416667       -19.8638888889       214.3810074       -19.8655259       0.00770715855815       51042 
214.375       1.13055555556       214.3879362       +1.1309791       0.00238696798049       51044 
214.495       26.4155555556       214.4944441       +26.4132844       0.0055552522899       51073 
214.500416667       25.1366666667       214.4975359       +25.1371834       0.00902447509876       51074 
214.538333333       7.56305555556       214.5384254       +7.5644748       0.00646082169069       51084 
214.562916667       0.891111111111       214.5620858       +0.8909493       0.00589191422587       51090 
214.56875       31.6533333333       214.5703113       +31.6540151       0.00589191422587       51091 
214.579166667       28.9663888889       214.5771170       +28.9683183       0.00483058319516       51094 
214.609166667       36.4938888889       214.6071943       +36.4935784       0.0130363390792       51104 
214.6       26.2938888889       214.6159423       +26.2875594       0.00174982911628       51105 
214.617083333       12.8833333333       214.6166961       +12.8830427       0.00650627585375       51108 
214.645416667       14.2813888889       214.6477970       +14.2787683       0.0064228151474       51113 
214.661666667       7.37638888889       214.6615794       +7.3773284       0.0086476786084       51118 
214.680833333       21.8180555556       214.6754438       +21.8173972       0.0049137147819       51120 
214.68625       24.9372222222       214.6982516       +24.9395808       0.00443180628982       51121 
214.7       10.855       214.7015274       +10.8445937       0.00441369559041       51130 
214.7       26.605       214.7252897       +26.5944463       0.00411199092044       51131 
214.834166667       -20.9511111111       214.8364863       -20.9510278       0.0093314142647       51164 
214.925       9.37222222222       214.9383522       +9.3642177       0.0243131950343       51207 
214.951666667       56.7302777778       214.9465040       +56.7275718       0.0383787963194       51210 
214.95       51.9136111111       214.9774028       +51.8955876       0.00319631274243       51214 
215.02       3.99277777778       215.0183465       +3.9925414       0.0232558649619       51223 
215.085416667       3.93305555556       215.083125       3.933583       0.0428690066194       51233 
215.110416667       35.1888888889       215.1104587       +35.1862190       0.0110757639452       51236 
215.1       10.4388888889       215.1163667       +10.4306762       0.00236470396853       51237 
215.13375       3.9825       215.1335042       +3.9835728       0.0098550718555       51241 
215.18125       39.6930555556       215.1796514       +39.6935285       0.0157745429796       51251 
215.18625       21.9383333333       215.1923065       +21.9354072       0.0137850768714       51253 
215.224166667       23.6038888889       215.2253961       +23.6026654       0.00432375192125       51264 
215.235       3.23916666667       215.233196       3.238006       0.0101880498532       51270 
215.248333333       6.20333333333       215.2475092       +6.2026754       0.00408211196309       51272 
215.2675       3.27055555556       215.265333       3.271       0.018994170018       51275 
215.3       29.9872222222       215.3046907       +29.9935472       0.00434641233647       51283 
215.305416667       3.43583333333       215.3047441       +3.4362355       0.0201604577532       51286 
215.352916667       35.2708333333       215.3544421       +35.2704769       0.00571800236794       51300 
215.37375       5.07361111111       215.3741946       +5.0734150       0.00463939562813       51303 
215.375       31.5902777778       215.3853153       +31.5831838       0.00211576995325       51306 
215.375       38.1180555556       215.3829540       +38.1184678       0.00245193135614       51307 
215.408333333       35.2052777778       215.4099002       +35.2048930       0.0105104842108       51312 
215.42125       13.2313888889       215.4187493       +13.2323816       0.00416748194364       51313 
215.469166667       46.7291666667       215.4619078       +46.7302054       0.00384887021914       51320 
215.500416667       11.0994444444       215.4995160       +11.1001331       0.00667323640614       51327 
215.525       -17.6408333333       215.5358098       -17.6327863       0.00709986155823       51331 
215.54625       13.9188888889       215.5447707       +13.9180178       0.0120031510214       51332 
215.599583333       -0.386666666667       215.5981215       -0.3872444       0.0204187771786       51344 
215.614166667       15.0852777778       215.6142304       +15.0854964       0.00366874277723       51351 
215.617916667       40.3211111111       215.6178485       +40.3197891       0.0083371394554       51354 
215.621666667       37.1213888889       215.6197431       +37.1221568       0.00562446581113       51355 
215.634166667       45.3841666667       215.6342743       +45.3830434       0.00839746660496       51358 
215.643333333       13.7175       215.6389039       +13.7170743       0.0094868950007       51360 
215.694166667       37.995       215.6945795       +37.9955510       0.00983188829596       51368 
215.731666667       32.8502777778       215.7304218       +32.8505556       0.00474535876797       51371 
215.735833333       40.4169444444       215.7350692       +40.4173839       0.00761999345738       51372 
215.82375       41.7758333333       215.8255227       +41.7759194       0.0150809860868       51396 
215.862916667       1.72388888889       215.8629553       +1.7263060       0.0120516538758       51400 
215.928333333       34.0108333333       215.926625       34.009028       0.00454859890269       51415 
215.942916667       34.0169444444       215.943       34.017       0.00486052511323       51419 
215.956666667       14.6380555556       215.9558209       +14.6392008       0.00816718519719       51422 
216.034166667       34.8575       216.031625       34.858861       0.0153558692487       51439 
216.08625       36.4605555556       216.0865210       +36.4614513       0.0103154201636       51448 
216.075       8.27722222222       216.1014622       +8.2762015       0.00577873459635       51449 
216.09625       24.6138888889       216.0954693       +24.6142171       0.010440223572       51450 
216.13875       1.1775       216.1383326       +1.1773273       0.00547799712847       51462 
216.17875       -3.2125       216.1781849       -3.2121282       0.0118681731653       51471 
216.182916667       44.5263888889       216.1827848       +44.5260412       0.0104181971479       51472 
216.2375       25.0241666667       216.2359595       +25.0248974       0.00803247104236       51483 
216.3       13.7463888889       216.3050813       +13.7445683       0.00516912516785       51498 
216.3       26.4797222222       216.3314591       +26.5071639       0.0029555603888       51502 
216.337083333       39.5394444444       216.3370918       +39.5394006       0.0240708066672       51503 
216.337916667       14.1902777778       216.3429048       +14.1907794       0.00214133051727       51507 
216.36125       56.3188888889       216.3619626       +56.3204234       0.00803830155539       51509 
216.38875       33.8480555556       216.3884974       +33.8478527       0.0073483938713       51511 
216.44       30.4522222222       216.4500267       +30.4720125       0.00389996969423       51530 
216.534583333       5.23666666667       216.5349677       +5.2376415       0.00699802081526       51537 
216.552083333       48.5633333333       216.5505606       +48.5638810       0.0100446331989       51541 
216.625       5.98138888889       216.6274953       +5.9766653       0.0050403393246       51557 
216.63125       44.8625       216.6311152       +44.8622205       0.0046783228574       51561 
216.639166667       56.5833333333       216.6387956       +56.5825549       0.0107691433072       51564 
216.68375       27.1894444444       216.6839967       +27.1894735       0.00326646695256       51575 
216.725       8.6775       216.7446528       +8.6834477       0.00647647524947       51587 
216.742916667       31.515       216.7440010       +31.5169795       0.00794925427398       51589 
216.793333333       30.9477777778       216.7896520       +30.9482258       0.0054325633749       51600 
216.799583333       -2.26333333333       216.7993850       -2.2626541       0.00813975233386       51603 
216.8       5.13       216.7946330       +5.1350368       0.00389996969423       51604 
216.825       4.80277777778       216.825963       4.802831       0.0136841738072       51610 
216.835       1.02583333333       216.8348461       +1.0259486       0.0113582989929       51612 
216.870833333       29.9488888889       216.8706243       +29.9518874       0.0044379402807       51621 
216.875       32.1369444444       216.9121889       +32.1377378       0.00361771927844       51631 
216.899583333       41.2575       216.9043572       +41.2576389       0.0104007749158       51635 
216.915416667       6.03833333333       216.9166822       +6.0416480       0.00388754937704       51638 
216.925       -0.61       216.9356453       -0.6030106       0.00293091317277       51645 
216.925       13.4433333333       216.9467747       +13.4523512       0.00178996215426       51647 
216.925       12.91       216.9510269       +12.9337313       0.00173856493459       51649 
216.958333333       11.56       216.9571421       +11.5600694       0.00788396547211       51650 
217.0       21.31       217.0070901       +21.2997681       0.00423368227769       51655 
217.019166667       1.00666666667       217.0189194       +1.0062534       0.00239707694253       51662 
217.02875       33.8177777778       217.0251486       +33.8181003       0.00382879210119       51665 
217.025       25.8511111111       217.0343573       +25.8616622       0.00182010395385       51668 
217.040833333       26.9355555556       217.0417054       +26.9357813       0.00494101255541       51670 
217.06875       25.8488888889       217.068167       25.848778       0.00904053765986       51681 
217.077916667       13.7802777778       217.0768055       +13.7803290       0.0173530206352       51685 
217.0975       33.2533333333       217.0972886       +33.2536851       0.00837854829538       51695 
217.100416667       -3.60555555556       217.0971812       -3.6046801       0.00680598766433       51697 
217.128333333       27.2658333333       217.1282676       +27.2659753       0.00258163721504       51701 
217.125       3.26583333333       217.1384082       +3.2615865       0.00485118811586       51703 
217.125       11.3830555556       217.1425925       +11.3783008       0.00721556812367       51705 
217.1325       27.4091666667       217.1310153       +27.4088072       0.0139883728916       51706 
217.1325       30.6258333333       217.1617889       +30.6354960       0.00643433463625       51710 
217.15       21.3425       217.1671082       +21.3402094       0.00395881581344       51711 
217.152083333       38.9986111111       217.1533611       +38.9990081       0.0131399168944       51713 
217.19       28.9652777778       217.1886160       +28.9642827       0.00579257902499       51725 
217.2       26.0319444444       217.2061937       +26.0321659       0.00474631411317       51728 
217.217083333       30.4127777778       217.2000966       +30.4122267       0.00670283863631       51730 
217.236666667       11.1961111111       217.2372992       +11.1968104       0.00564351139193       51732 
217.244166667       13.8616666667       217.2425955       +13.8618342       0.00675069339365       51735 
217.248333333       23.1916666667       217.2482644       +23.1913610       0.00477425252449       51736 
217.25       3.14083333333       217.2629925       +3.1487617       0.00473100544021       51741 
217.282083333       32.9111111111       217.2828606       +32.9102737       0.00393584376759       51745 
217.275       31.7802777778       217.2907157       +31.7968513       0.00283017866648       51747 
217.307916667       30.0266666667       217.3062054       +30.0264377       0.0107307630474       51751 
217.3       2.27666666667       217.2943450       +2.2868600       0.00645028678102       51752 
217.3       30.8266666667       217.3110701       +30.8370494       0.00268269076184       51754 
217.320833333       28.8222222222       217.3193197       +28.8218606       0.0145845807283       51758 
217.33       20.6536111111       217.3217370       +20.6544002       0.00637558097834       51764 
217.35       21.8472222222       217.3598387       +21.8387886       0.00229661729843       51771 
217.392916667       35.4619444444       217.3919500       +35.4621397       0.00920504051891       51779 
217.394166667       -0.0183333333333       217.3940139       -0.0185835       0.0115785030999       51780 
217.4       4.035       217.3813944       +4.0365084       0.00206954960826       51782 
217.41125       10.5836111111       217.4106621       +10.5842545       0.00444882427076       51784 
217.412916667       3.26611111111       217.412592       3.2663       0.0098200451448       51785 
217.41875       3.23444444444       217.418292       3.233389       0.0161356248107       51787 
217.454583333       49.6227777778       217.4567321       +49.6226851       0.0154278414586       51795 
217.4625       44.4483333333       217.4635613       +44.4475490       0.0100374085757       51798 
217.50375       36.36       217.5070301       +36.3582834       0.00836265998539       51807 
217.5       3.21       217.5032929       +3.2164784       0.0103448265991       51809 
217.543333333       31.215       217.5434018       +31.2153914       0.0110051297687       51814 
217.54875       27.5286111111       217.5462213       +27.5314512       0.00641457427555       51819 
217.582916667       23.0666666667       217.5836540       +23.0619637       0.00540383347218       51829 
217.598333333       59.4708333333       217.5956067       +59.4701873       0.0100381613832       51830 
217.608333333       11.9275       217.6066865       +11.9280370       0.0087858615921       51834 
217.634583333       14.0219444444       217.6357246       +14.0230649       0.00633658623347       51840 
217.65       11.8719444444       217.6503990       +11.8766787       0.00427842427074       51843 
217.66375       7.27583333333       217.6638885       +7.2750084       0.0129039704689       51846 
217.682083333       29.1811111111       217.6817433       +29.1809572       0.0118754293791       51850 
217.710833333       13.97       217.7122078       +13.9688587       0.00565180693936       51857 
217.754166667       5.97833333333       217.7545019       +5.9784724       0.0118981876677       51865 
217.770833333       28.2872222222       217.7699636       +28.2872353       0.00346188400239       51873 
217.776666667       25.355       217.7756308       +25.3553416       0.00804732111207       51875 
217.802083333       5.30611111111       217.7987715       +5.3073111       0.00593204877812       51878 
217.862916667       3.00944444444       217.8628411       +3.0084343       0.0089904149725       51895 
217.87875       49.9597222222       217.8780589       +49.9590678       0.0124892628878       51901 
217.9       6.13583333333       217.8869545       +6.1428228       0.00186034571959       51909 
217.990416667       6.25138888889       217.9893069       +6.2517501       0.00814365046065       51921 
218.022083333       57.9233333333       218.0233328       +57.9222059       0.0197184996738       51932 
218.05       28.5566666667       218.0512755       +28.5567569       0.00583935280716       51939 
218.1       27.4286111111       218.1122687       +27.4272355       0.00251221129095       51951 
218.10625       8.08138888889       218.1072758       +8.0793879       0.0119879063589       51953 
218.114583333       49.9038888889       218.1130776       +49.9046118       0.0123487074305       51955 
218.11875       0.293888888889       218.1184365       +0.2944407       0.00707021156894       51957 
218.125       5.67722222222       218.1344074       +5.6704228       0.00291592119122       51958 
218.160833333       31.6705555556       218.1600355       +31.6703805       0.00463026551824       51964 
218.165833333       36.3033333333       218.1651337       +36.3029636       0.0181732018806       51965 
218.182083333       9.89055555556       218.1830518       +9.8914204       0.0242718235498       51973 
218.195833333       49.4575       218.0252021       +49.5325283       0.00427877749462       51978 
218.22375       11.5947222222       218.2230111       +11.5947921       0.00753523004804       51984 
218.289166667       10.5102777778       218.2883447       +10.5108354       0.00468477928175       51995 
218.3       -1.16027777778       218.3165456       -1.1450362       0.00226681134063       52006 
218.3       28.6936111111       218.3366024       +28.6933382       0.00299568410323       52008 
218.325       6.85138888889       218.3376180       +6.8694896       0.00236662051941       52016 
218.35375       4.45055555556       218.3511731       +4.4507495       0.0207984254993       52018 
218.405416667       35.9663888889       218.4050915       +35.9663358       0.00424615789974       52027 
218.445       40.0813888889       218.444983       40.080981       0.00887213381118       52036 
218.470416667       28.4016666667       218.4706095       +28.4021498       0.00405089360568       52044 
218.49375       40.2441666667       218.4945527       +40.2443247       0.00678552784594       52051 
218.555       25.4680555556       218.5529265       +25.4679665       0.0046263470982       52072 
218.625       36.2686111111       218.6246434       +36.2834216       0.00194299702308       52088 
218.65       59.3452777778       218.6543695       +59.3381819       0.0104662475453       52091 
218.65       4.26194444444       218.6621131       +4.2613635       0.0071838714865       52092 
218.688333333       48.6716666667       218.687417       48.67025       0.0083371394554       52107 
218.718333333       48.6619444444       218.7185296       48.6619156       0.00497150539332       52114 
218.722083333       54.4761111111       218.7183468       +54.4758512       0.014230342501       52116 
218.775       3.52611111111       218.7745150       +3.5406128       0.00205268497249       52131 
218.785416667       5.36       218.7866834       +5.3590798       0.00715245698609       52132 
218.8       22.96       218.8179887       +22.9622462       0.00329961120899       52137 
218.85       5.27666666667       218.8450981       +5.2767548       0.006103576328       52141 
218.85       57.26       218.8518132       +57.2550749       0.0108951302252       52142 
218.85       22.3861111111       218.8724908       +22.4062499       0.00297340352003       52153 
218.87375       48.7430555556       218.8731459       +48.7415688       0.0214795458511       52154 
218.8875       12.9158333333       218.8877205       +12.9075027       0.0120457585301       52159 
218.891666667       36.8186111111       218.8912333       +36.8185695       0.00744808198177       52160 
218.925       13.1641666667       218.9086758       +13.1629862       0.0081295340958       52167 
218.925       24.7141666667       218.9379100       +24.7246188       0.00262805238772       52171 
218.93625       -0.0138888888889       218.9355496       -0.0133539       0.004651108006       52173 
218.95       3.03055555556       218.9511433       +3.0397210       0.00379509252475       52178 
218.9575       36.5430555556       218.9589671       +36.5432370       0.00849338350049       52179 
219.034583333       21.7905555556       219.0384296       +21.7935622       0.00743569405754       52190 
219.025       29.8905555556       219.0602423       +29.9082571       0.00750810494017       52192 
219.049583333       48.5866666667       219.0474203       +48.5850389       0.0110801295311       52194 
219.075       5.32       219.0840491       +5.3294954       0.00508303585032       52199 
219.092916667       58.7947222222       219.0919608       +58.7942941       0.00346013734032       52202 
219.237083333       41.8294444444       219.2376020       +41.8283332       0.0124440449487       52235 
219.306666667       43.6955555556       219.3063376       +43.6960439       0.00834022053877       52247 
219.3075       8.64305555556       219.3079339       +8.6460479       0.00553999656631       52248 
219.3125       38.4561111111       219.3116174       +38.4543368       0.0103635095983       52251 
219.335       18.2505555556       219.3355476       +18.2493334       0.00659028488069       52258 
219.377916667       51.5630555556       219.3782617       +51.5619258       0.00886241895341       52266 
219.4225       2.28805555556       219.3834610       +2.2774146       0.016873576567       52273 
219.45       30.4897222222       219.4632825       +30.4796080       0.00292781768184       52283 
219.47375       -0.397222222222       219.4726275       -0.3985519       0.0115976746555       52291 
219.550833333       46.6375       219.5476063       +46.6383092       0.0191299822852       52307 
219.6       50.8505555556       219.6304774       +50.8259910       0.00301178463761       52328 
219.675       28.5005555556       219.6910336       +28.5056095       0.00475744563205       52338 
219.705       41.0075       219.7050753       +41.0071772       0.00536988646278       52340 
219.710416667       30.4433333333       219.7085233       +30.4425751       0.00931666436277       52343 
219.7       51.16       219.7172820       +51.1527807       0.00459783868511       52344 
219.725       30.9577777778       219.7520362       +30.9576351       0.00872198365877       52349 
219.725       30.8244444444       219.7206131       +30.8282531       0.00167570965908       52350 
219.75       2.94111111111       219.7646099       +2.9487140       0.00279957543681       52356 
219.75       36.8038888889       219.7726710       +36.8056915       0.00236470396853       52358 
219.775       38.2538888889       219.7878243       +38.2630264       0.00491525238396       52359 
219.775       18.7038888889       219.7924679       +18.7128460       0.00277354239933       52361 
219.775       53.9205555556       219.8160979       +53.9290986       0.00288622724947       52364 
219.796666667       5.36583333333       219.7961575       +5.3634533       0.0290892620001       52365 
219.819166667       20.0430555556       219.8174575       +20.0436949       0.00652575854286       52369 
219.825       17.0263888889       219.8399289       +17.0136942       0.00344306094931       52374 
219.842916667       19.9883333333       219.8438690       +19.9904736       0.0060358507774       52376 
219.88125       9.23194444444       219.8820029       +9.2349082       0.00731727262543       52380 
219.905416667       24.5355555556       219.9050567       +24.5383665       0.00377752994932       52383 
219.940833333       23.3988888889       219.9388964       +23.3966653       0.00281626054821       52390 
219.957916667       -0.718055555556       219.9570055       -0.7186488       0.0183930803281       52395 
219.966666667       42.7427777778       219.9678823       +42.7424300       0.00779257308971       52396 
219.966666667       31.5016666667       220.0231970       +31.5013523       0.00341839182231       52404 
220.048333333       -0.290555555556       220.0476205       -0.2900867       0.0184691738908       52412 
220.097916667       6.30472222222       220.0992179       +6.3074271       0.00467541455764       52421 
220.109166667       33.9863888889       220.1082342       +33.9895686       0.0100381613832       52424 
220.125       31.3741666667       220.1514050       +31.3730824       0.00589396590669       52429 
220.15       3.4575       220.1610715       +3.4686448       0.00377152401524       52433 
220.160833333       53.5013888889       220.1588193       +53.5042419       0.00212218895656       52436 
220.163333333       38.6394444444       220.1623446       +38.6379228       0.00573067502702       52438 
220.175       3.45611111111       220.178467       3.465344       0.00722896052427       52441 
220.225       3.14888888889       220.2359186       +3.1530071       0.0018473019428       52453 
220.236666667       -0.317777777778       220.2351882       -0.3180796       0.0214223372266       52455 
220.30875       10.0552777778       220.3115356       +10.0566233       0.00408655226023       52465 
220.3       59.3219444444       220.3265854       +59.3024271       0.00534308271133       52466 
220.321666667       44.4794444444       220.3215028       +44.4788259       0.0027604338152       52468 
220.33375       31.6469444444       220.3299014       +31.6269931       0.00221146553114       52472 
220.385416667       44.5136111111       220.3839490       +44.5126204       0.00863176042203       52476 
220.4       5.95277777778       220.4239025       +5.9584803       0.00255574958802       52488 
220.434166667       -1.80805555556       220.4349222       -1.8069808       0.00906207689304       52491 
220.4525       0.687222222222       220.4529586       +0.6870158       0.0069978048503       52495 
220.475       -1.42611111111       220.4575559       -1.3982373       0.00361688368095       52500 
220.511666667       12.0688888889       220.5137557       +12.0697763       0.00453528914803       52504 
220.529166667       35.4358333333       220.5595245       +35.4696116       0.0028087376102       52510 
220.575       8.98583333333       220.588708       8.996139       0.00290969501787       52519 
220.6       22.3391666667       220.5932432       +22.3327794       0.00463939562813       52527 
220.6225       41.8425       220.6207599       +41.8425240       0.0135876385435       52531 
220.625       4.42583333333       220.6359902       +4.4305234       0.00979662443013       52532 
220.639583333       28.7255555556       220.6386243       +28.7266962       0.014073143525       52535 
220.7       0.680555555556       220.6963153       +0.6619790       0.00619305040471       52558 
220.739166667       4.89027777778       220.7411880       +4.8905514       0.014962369013       52564 
220.744583333       21.4197222222       220.7403037       +21.4205634       0.00479856520077       52565 
220.775       4.76972222222       220.7616105       +4.7656851       0.00612236573573       52574 
220.800416667       18.88       220.7992191       +18.8800014       0.0063760550521       52582 
220.914583333       11.1369444444       220.9145986       +11.1392251       0.00487108540774       52602 
220.955833333       53.4005555556       220.9560294       +53.4012630       0.00653524685754       52607 
220.95       41.2338888889       220.9660036       +41.2343492       0.0044126682337       52608 
220.985833333       1.60416666667       220.9848640       +1.6041923       0.00440684202169       52614 
221.064166667       22.7466666667       221.0614831       +22.7476623       0.00411309338015       52635 
221.1025       1.67944444444       221.1015692       +1.6803784       0.0192719746555       52641 
221.139166667       -3.22694444444       221.1391954       -3.2269663       0.00901944968206       52654 
221.235       1.95444444444       221.2318978       +1.9550042       0.0431098552093       52665 
221.25       26.2922222222       221.2526846       +26.2972558       0.00229134679854       52667 
221.325       7.86583333333       221.3390545       +7.8633203       0.0104118123811       52689 
221.361666667       19.4661111111       221.3596212       +19.4658336       0.00534647586327       52698 
221.375       31.4327777778       221.3649985       +31.4282627       0.00274506135145       52702 
221.440416667       32.6275       221.4385177       +32.6299531       0.00618548077891       52712 
221.454583333       50.3947222222       221.4538157       +50.3937696       0.00964237642169       52713 
221.5075       8.49638888889       221.5075       8.49638888889       0.00268944251101       52726 
221.515833333       8.49388888889       221.50922       8.49638       0.00565875511828       52728 
221.5175       8.51138888889       221.5157391       +8.5112887       0.00205856660338       52729 
221.547083333       -0.221944444444       221.5465566       -0.2230968       0.0198362564099       52735 
221.587916667       34.3705555556       221.5878446       +34.3706088       0.00431675555434       52741 
221.588333333       13.0194444444       221.5890575       +13.0209316       0.00587650378738       52742 
221.592083333       32.7816666667       221.5905998       +32.7803211       0.00463548492586       52743 
221.625       1.26944444444       221.6300846       +1.2745267       0.00470538030692       52752 
221.75       13.6658333333       221.7583696       +13.6682234       0.00440135148286       52787 
221.875       -0.503888888889       221.8763364       -0.4920836       0.00540718850156       52826 
221.927916667       18.5011111111       221.9262529       +18.5019940       0.0081166966594       52833 
221.9875       19.0447222222       221.9867250       +19.0451246       0.00210502811729       52854 
222.08875       13.9555555556       222.086667       13.9575       0.0046967002689       52872 
222.075       13.9888888889       222.0767802       +13.9750799       0.00258456258393       52873 
222.1       31.7888888889       222.1113501       +31.7905760       0.00285728267657       52874 
222.112083333       34.9972222222       222.1120991       +34.9975238       0.0130789317738       52877 
222.177916667       12.4566666667       222.1773166       +12.4573151       0.00917214529696       52887 
222.225       49.9494444444       222.2063992       +49.9528620       0.00198303127795       52901 
222.255416667       42.4638888889       222.2549314       +42.4638735       0.00998623586705       52908 
222.298333333       38.4138888889       222.2980766       +38.4136735       0.00684782746607       52920 
222.302083333       29.7469444444       222.3002654       +29.7449834       0.0060077418809       52921 
222.3       63.2802777778       222.3252747       +63.2713778       0.00305364467121       52924 
222.393333333       47.3755555556       222.3935582       +47.3762293       0.00455225226299       52942 
222.41625       23.5602777778       222.4152031       +23.5609116       0.00482306867177       52949 
222.425       60.3769444444       222.4485541       +60.3949065       0.00273899856423       52952 
222.5       17.0283333333       222.5068524       +17.0424408       0.00199821550639       52965 
222.572916667       16.7183333333       222.5684204       +16.7189584       0.00354599061084       52978 
222.6       16.735       222.6107546       +16.7446731       0.00516327443008       52984 
222.6       26.085       222.6139325       +26.0959214       0.00178065039391       52986 
222.65       -1.79138888889       222.6731897       -1.7768833       0.00348624538663       52998 
222.675       54.4080555556       222.6937958       +54.4111951       0.0048942996079       53000 
222.7       27.5566666667       222.7259871       +27.5781936       0.00246177356873       53010 
222.735416667       35.5713888889       222.7354747       +35.5716474       0.00439826004272       53014 
222.775       17.1888888889       222.7877594       +17.1892905       0.00375224042567       53028 
222.802083333       16.6922222222       222.8110670       +16.6954372       0.00272572385654       53036 
222.82625       58.9763888889       222.8245506       +58.9779531       0.0169939720017       53043 
222.842083333       6.80416666667       222.8417359       +6.8042116       0.00346013734032       53046 
222.842083333       6.80111111111       222.8417518       +6.8042139       0.00338417816204       53047 
222.914166667       40.5986111111       222.9123119       +40.5991272       0.011291038994       53067 
222.9475       -7.23333333333       222.9472227       -7.2327360       0.00934727274485       53075 
222.999583333       43.72       222.9994359       +43.7208458       0.00789182098725       53083 
223.025       29.8366666667       223.0484557       +29.8470480       0.00229727526071       53088 
223.033333333       -2.52861111111       223.0333076       -2.5297372       0.0115890709414       53089 
223.025       4.67444444444       223.0401168       +4.6832984       0.00289354872916       53094 
223.075       17.1077777778       223.0813780       +17.1059323       0.0026843802912       53110 
223.12875       29.8072222222       223.1266964       +29.8074966       0.00404379888866       53124 
223.144583333       16.8947222222       223.1798908       +16.9035848       0.00578970837542       53139 
223.235416667       16.7286111111       223.2369339       +16.7278504       0.00552196249757       53152 
223.230416667       16.7030555556       223.2304023       +16.7028340       0.00886497652711       53166 
223.26125       3.29555555556       223.2615713       +3.2958036       0.00602306745748       53176 
223.273333333       3.33138888889       223.271862       3.331781       0.0116290371893       53178 
223.278333333       -7.02194444444       223.2780445       -7.0208864       0.00710581924699       53180 
223.313333333       3.96027777778       223.3125658       +3.9597529       0.0115113481449       53201 
223.368333333       52.0769444444       223.3676523       +52.0761931       0.0150533020143       53217 
223.429166667       3.58194444444       223.426929       3.582489       0.020642923798       53231 
223.490416667       3.54444444444       223.489988       3.544458       0.0252711641599       53247 
223.55125       4.75       223.5521014       +4.7500999       0.00467088693648       53260 
223.56625       42.5583333333       223.5684189       +42.5578583       0.0119776904126       53265 
223.572083333       30.2122222222       223.5523639       +30.2093367       0.00397139379939       53267 
223.575       4.51222222222       223.5646341       +4.5136945       0.00338596400816       53268 
223.575       28.9288888889       223.5794860       +28.9186325       0.0027073648585       53275 
223.59625       -1.12611111111       223.5993052       -1.1298525       0.00805314087359       53278 
223.619583333       10.3147222222       223.6313745       +10.3083525       0.00578317887253       53290 
223.619583333       42.0236111111       223.6638979       +42.0236400       0.00669065205721       53299 
223.669166667       25.7108333333       223.6695054       +25.7108124       0.00369010151394       53301 
223.68625       24.0933333333       223.6868718       +24.0961422       0.00466279096385       53307 
223.675       25.7933333333       223.7015796       +25.7925324       0.00481930701618       53313 
223.706666667       18.1052777778       223.7052998       +18.1061441       0.00644184644867       53314 
223.725       30.8219444444       223.7447049       +30.8224477       0.00339131590403       53317 
223.747916667       18.0369444444       223.7484016       +18.0373142       0.00439413473929       53320 
223.787916667       43.8183333333       223.7878156       +43.8185622       0.00667957462396       53332 
223.814583333       42.5066666667       223.8147553       +42.5069562       0.00468122935033       53339 
223.85       37.4236111111       223.8527236       +37.4223607       0.00473324103882       53350 
223.968333333       24.7208333333       223.9682044       +24.7197673       0.00584995454134       53376 
224.018333333       45.4055555556       224.0183643       +45.4052014       0.00678040324489       53387 
224.081666667       49.3994444444       224.0792897       +49.3985249       0.00682195689412       53402 
224.12       9.35277777778       224.1208630       +9.3545624       0.00567555581372       53411 
